file,line,symbol,literal,semantic_name,classification,yaml_file,yaml_path,schema_field,consumer,action
app/engine_analysis/schwager_range_context.py,24,MIN_INSIDE_CLOSE_RATIO,0.6,MIN_INSIDE_CLOSE_RATIO,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:24:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_analysis/schwager_range_context.py,25,MIN_RANGE_WIDTH_RATIO,0.003,MIN_RANGE_WIDTH_RATIO,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:25:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_analysis/schwager_range_context.py,26,MAX_RANGE_WIDTH_RATIO,0.2,MAX_RANGE_WIDTH_RATIO,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:26:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_analysis/schwager_range_context.py,31,MIN_RANGE_DURATION,4,MIN_RANGE_DURATION,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:31:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_analysis/schwager_range_context.py,32,MIN_BOUNDARY_ALTERNATIONS,2,MIN_BOUNDARY_ALTERNATIONS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:32:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_analysis/schwager_range_context.py,33,MIN_CONFIRMATION_CLOSES,3,MIN_CONFIRMATION_CLOSES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:33:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_analysis/schwager_range_context.py,180,return_depth_ratio,0.0,return_depth_ratio,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:180:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_analysis/schwager_range_context.py,181,reversal_candle_count,0,reversal_candle_count,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:181:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_analysis/schwager_range_context.py,483,return_depth,0.0,return_depth,UNKNOWN_REQUIRES_TRACE,,,,app/engine_analysis/schwager_range_context.py:483:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/binance_public_rest.py,52,MAX_LIMIT,1000,MAX_LIMIT,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/binance_public_rest.py:52:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,23,warmup,True,warmup,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:23:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,30,poll_interval_seconds,1.0,poll_interval_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:30:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,31,health_report_interval_seconds,60.0,health_report_interval_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:31:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,32,max_rest_batch_size,1000,max_rest_batch_size,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:32:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,33,backoff_initial_seconds,2.0,backoff_initial_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:33:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,34,backoff_max_seconds,60.0,backoff_max_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:34:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,35,prompt_retry_initial_seconds,5.0,prompt_retry_initial_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:35:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,36,prompt_retry_max_seconds,40.0,prompt_retry_max_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:36:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,37,prompt_retry_horizon_seconds,170.0,prompt_retry_horizon_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:37:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_config.py,38,prompt_retry_max_attempts,4,prompt_retry_max_attempts,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_config.py:38:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_daemon.py,49,MAX_OPERATIONAL_ERROR_LENGTH,4000,MAX_OPERATIONAL_ERROR_LENGTH,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_daemon.py:49:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_state.py,73,freshness_lag_ms,0,freshness_lag_ms,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_state.py:73:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/continuous_sync_state.py,74,freshness_lag_candles,0,freshness_lag_candles,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/continuous_sync_state.py:74:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/db/candle_repository.py,22,MAX_UPSERT_BATCH_SIZE,1000,MAX_UPSERT_BATCH_SIZE,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/db/candle_repository.py:22:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/db/candle_repository.py,23,MAX_LOOKUP_BATCH_SIZE,10000,MAX_LOOKUP_BATCH_SIZE,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/db/candle_repository.py:23:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/db_sync_config.py,20,max_rest_limit,1000,max_rest_limit,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/db_sync_config.py:20:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/failed_boundary_retry.py,64,max_delay_seconds,40.0,max_delay_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/failed_boundary_retry.py:64:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/failed_boundary_retry.py,65,horizon_seconds,170.0,horizon_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/failed_boundary_retry.py:65:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/failed_boundary_retry.py,66,max_attempts,4,max_attempts,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/failed_boundary_retry.py:66:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/freshness_monitor.py,110,within_grace_count,0,within_grace_count,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/freshness_monitor.py:110:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/gap_recovery.py,14,limit,1000,limit,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/gap_recovery.py:14:function_default,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/historical_backfill_config.py,24,batch_limit,1000,batch_limit,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/historical_backfill_config.py:24:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/historical_backfill_config.py,25,max_rest_limit,1000,max_rest_limit,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/historical_backfill_config.py:25:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/historical_backfill_config.py,26,rest_retry_attempts,3,rest_retry_attempts,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/historical_backfill_config.py:26:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/historical_backfill_config.py,27,rest_backoff_seconds,0.25,rest_backoff_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/historical_backfill_config.py:27:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_market_data/operational/prod_smoke.py,281,limit,16000,limit,UNKNOWN_REQUIRES_TRACE,,,,app/engine_market_data/operational/prod_smoke.py:281:function_default,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observation_config.py,27,freshness_warning_ratio,0.01,freshness_warning_ratio,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observation_config.py:27:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observation_config.py,28,freshness_fail_ratio,0.05,freshness_fail_ratio,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observation_config.py:28:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observation_config.py,32,reclaim_interval_seconds,300,reclaim_interval_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observation_config.py:32:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observation_config.py,33,error_message_max_length,4000,error_message_max_length,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observation_config.py:33:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observation_config.py,43,minimum_window_hours,24.0,minimum_window_hours,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observation_config.py:43:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observer_reliability.py,121,sampling_interval_seconds,60.0,sampling_interval_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observer_reliability.py:121:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observer_reliability.py,122,heartbeat_interval_seconds,10.0,heartbeat_interval_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observer_reliability.py:122:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observer_reliability.py,126,command_timeout_seconds,15.0,command_timeout_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observer_reliability.py:126:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observer_reliability.py,127,db_timeout_seconds,10.0,db_timeout_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observer_reliability.py:127:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/observer_reliability.py,568,max_sampling_gap_seconds,0.0,max_sampling_gap_seconds,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/observer_reliability.py:568:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/reason_code_analyzer.py,28,limit,10,limit,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/reason_code_analyzer.py:28:function_default,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/semantic/models.py,31,freshness_attempt_count,0,freshness_attempt_count,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/semantic/models.py:31:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/semantic/repository.py,15,MAX_TIMEFRAME_MS,86400000,MAX_TIMEFRAME_MS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/semantic/repository.py:15:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/strategy_cap_calibration.py,108,interval_ms,300000,interval_ms,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/strategy_cap_calibration.py:108:function_default,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/strategy_forensic.py,19,STRATEGY_THRESHOLD,65.0,STRATEGY_THRESHOLD,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/strategy_forensic.py:19:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_observation/strategy_forensic.py,257,risk_pass,False,risk_pass,UNKNOWN_REQUIRES_TRACE,,,,app/engine_observation/strategy_forensic.py:257:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_orchestrator/orchestrator_state.py,23,freshness_retry_attempts_total,0,freshness_retry_attempts_total,UNKNOWN_REQUIRES_TRACE,,,,app/engine_orchestrator/orchestrator_state.py:23:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_orchestrator/orchestrator_state.py,24,freshness_recovered_total,0,freshness_recovered_total,UNKNOWN_REQUIRES_TRACE,,,,app/engine_orchestrator/orchestrator_state.py:24:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_orchestrator/orchestrator_state.py,25,freshness_timeouts_total,0,freshness_timeouts_total,UNKNOWN_REQUIRES_TRACE,,,,app/engine_orchestrator/orchestrator_state.py:25:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/backup_pitr_infrastructure.py,22,MAX_SAFE_TEXT,160,MAX_SAFE_TEXT,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/backup_pitr_infrastructure.py:22:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/command_ingestion_service.py,70,_COMMAND_GRAPH_LIMIT,100,_COMMAND_GRAPH_LIMIT,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/command_ingestion_service.py:70:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/continuous_authority.py,30,DAILY_COMMAND_BUDGET,10,DAILY_COMMAND_BUDGET,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/continuous_authority.py:30:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime.py,46,MAX_ALLOWED_SYMBOLS,32,MAX_ALLOWED_SYMBOLS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime.py:46:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime.py,47,MAX_BLOCKING_REASONS,16,MAX_BLOCKING_REASONS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime.py:47:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime.py,48,MAX_MISSING_INPUTS,4,MAX_MISSING_INPUTS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime.py:48:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime.py,194,max_stages_per_cycle,1,max_stages_per_cycle,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime.py:194:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime.py,258,exit_window_available,False,exit_window_available,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime.py:258:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime_canary.py,70,MAX_SAFE_RESULT_IDENTITIES,16,MAX_SAFE_RESULT_IDENTITIES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime_canary.py:70:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime_sequence_canary.py,62,MIN_SEQUENCE_STEPS,1,MIN_SEQUENCE_STEPS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime_sequence_canary.py:62:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime_sequence_canary.py,63,MAX_SEQUENCE_STEPS,5,MAX_SEQUENCE_STEPS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime_sequence_canary.py:63:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime_sequence_canary.py,64,MAX_WORKER_INVOCATIONS_PER_STEP,1,MAX_WORKER_INVOCATIONS_PER_STEP,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime_sequence_canary.py:64:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime_sequence_canary.py,65,MAX_MUTATING_STAGES_PER_STEP,1,MAX_MUTATING_STAGES_PER_STEP,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime_sequence_canary.py:65:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime_sequence_canary.py,66,MAX_TOTAL_WORKER_INVOCATIONS,5,MAX_TOTAL_WORKER_INVOCATIONS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime_sequence_canary.py:66:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_runtime_sequence_canary.py,67,MAX_TOTAL_MUTATING_STAGES,5,MAX_TOTAL_MUTATING_STAGES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_runtime_sequence_canary.py:67:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_worker.py,58,MAX_STAGES_PER_CYCLE,4,MAX_STAGES_PER_CYCLE,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_worker.py:58:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_worker.py,59,MAX_STAGE_SERVICE_ATTEMPTS,1,MAX_STAGE_SERVICE_ATTEMPTS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_worker.py:59:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_worker.py,210,bounded_limit_reached,False,bounded_limit_reached,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_worker.py:210:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/controlled_worker.py,372,bounded_limit_reached,True,bounded_limit_reached,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/controlled_worker.py:372:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/entry_refinement.py,35,FIVE_MIN_MS,300000,FIVE_MIN_MS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/entry_refinement.py:35:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/exit_evaluation_cursor.py,23,MAX_EXIT_EVALUATION_WINDOW_CANDLES,64,MAX_EXIT_EVALUATION_WINDOW_CANDLES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/exit_evaluation_cursor.py:23:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/fill_policy.py,12,_MAX_MESSAGE_LENGTH,160,_MAX_MESSAGE_LENGTH,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/fill_policy.py:12:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/fill_simulator.py,52,MAX_CANDIDATE_CANDLES,64,MAX_CANDIDATE_CANDLES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/fill_simulator.py:52:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/final_approval_materializer.py,56,MAX_ACCOUNTING_CLOSED_TRADES,10000,MAX_ACCOUNTING_CLOSED_TRADES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/final_approval_materializer.py:56:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/operator_bounded_runtime_runner.py,52,MAX_CONFIG_BYTES,65536,MAX_CONFIG_BYTES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/operator_bounded_runtime_runner.py:52:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/operator_bounded_runtime_runner.py,53,MAX_REQUEST_BYTES,262144,MAX_REQUEST_BYTES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/operator_bounded_runtime_runner.py:53:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/operator_bounded_runtime_runner.py,54,MAX_SAFE_SUMMARY_BYTES,16384,MAX_SAFE_SUMMARY_BYTES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/operator_bounded_runtime_runner.py:54:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/operator_bounded_runtime_runner.py,55,MAX_SUPPLIED_INPUT_BYTES,131072,MAX_SUPPLIED_INPUT_BYTES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/operator_bounded_runtime_runner.py:55:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/operator_bounded_runtime_runner.py,56,MAX_IDENTITY_LENGTH,256,MAX_IDENTITY_LENGTH,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/operator_bounded_runtime_runner.py:56:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/operator_bounded_runtime_runner.py,57,MAX_SYMBOL_LENGTH,32,MAX_SYMBOL_LENGTH,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/operator_bounded_runtime_runner.py:57:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/operator_bounded_runtime_runner.py,58,MAX_TIMEOUT_SECONDS,3600.0,MAX_TIMEOUT_SECONDS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/operator_bounded_runtime_runner.py:58:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/operator_bounded_runtime_runner.py,797,cleanup_timeout,5.0,cleanup_timeout,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/operator_bounded_runtime_runner.py:797:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/order_execution_service.py,66,MAX_CANDIDATE_CANDLES,64,MAX_CANDIDATE_CANDLES,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/order_execution_service.py:66:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/order_execution_service.py,68,_COMMAND_GRAPH_LIMIT,100,_COMMAND_GRAPH_LIMIT,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/order_execution_service.py:68:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_config.py,15,require_risk_pre_approved,True,require_risk_pre_approved,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_config.py:15:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_config.py,17,minimum_planned_rr,1.5,minimum_planned_rr,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_config.py:17:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_config.py,18,entry_fee_bps,10.0,entry_fee_bps,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_config.py:18:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_config.py,19,exit_fee_bps,10.0,exit_fee_bps,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_config.py:19:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_config.py,20,entry_slippage_bps,2.0,entry_slippage_bps,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_config.py:20:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_config.py,21,exit_slippage_bps,2.0,exit_slippage_bps,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_config.py:21:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_config.py,22,cost_safety_margin_bps,3.0,cost_safety_margin_bps,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_config.py:22:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_config.py,30,default_target_rr,1.5,default_target_rr,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_config.py:30:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_level_builder.py,48,rr_pass,False,rr_pass,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_level_builder.py:48:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/paper_store.py,37,limit,100,limit,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/paper_store.py:37:function_default,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/performance.py,39,max_loss_streak,0,max_loss_streak,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/performance.py:39:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_approval.py,56,MAX_SYMBOLS_PER_REQUEST,10,MAX_SYMBOLS_PER_REQUEST,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_approval.py:56:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_approval.py,57,MAX_RUN_LOOKBACK,8,MAX_RUN_LOOKBACK,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_approval.py:57:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_approval.py,58,MAX_RESULTS_PER_MODULE,8,MAX_RESULTS_PER_MODULE,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_approval.py:58:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_approval.py,59,MAX_ROWS_PER_REQUEST,80,MAX_ROWS_PER_REQUEST,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_approval.py:59:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_approval.py,60,MAX_CANDIDATES_PER_REQUEST,10,MAX_CANDIDATES_PER_REQUEST,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_approval.py:60:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_composition.py,42,MINIMUM_PITR_WINDOW_SECONDS,86400,MINIMUM_PITR_WINDOW_SECONDS,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_composition.py:42:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_composition.py,254,lock_timeout_ms,5000,lock_timeout_ms,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_composition.py:254:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_composition.py,255,statement_timeout_ms,60000,statement_timeout_ms,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_composition.py:255:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_composition.py,499,publish_budget,1,publish_budget,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_composition.py:499:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_composition.py,512,max_commands,1,max_commands,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_composition.py:512:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_composition.py,513,max_open_positions,1,max_open_positions,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_composition.py:513:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_market_data.py,41,MAX_TIMEFRAMES_PER_REQUEST,6,MAX_TIMEFRAMES_PER_REQUEST,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_market_data.py:41:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_market_data.py,42,MAX_CANDLES_PER_TIMEFRAME,512,MAX_CANDLES_PER_TIMEFRAME,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_market_data.py:42:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_market_data.py,489,any_grace,False,any_grace,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_market_data.py:489:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_market_data.py,612,any_grace,True,any_grace,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_market_data.py:612:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_preparation.py,168,max_runtime_grant_reconciliation,1,max_runtime_grant_reconciliation,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_preparation.py:168:assignment,trace behavior authority; no direct YAML reference on this expression
app/engine_paper/production_preparation.py,169,max_readonly_grant_reconciliation,1,max_readonly_grant_reconciliation,UNKNOWN_REQUIRES_TRACE,,,,app/engine_paper/production_preparation.py:169:assignment,trace behavior authority; no direct YAML reference on this expression
